,Gene,Sample,NormalizedCount,Subject.ID,Profile,origID,SULB,GATC.D3,Sex,IVSA,Reads,Reads.after.trim,Mapped.in.pairs,Mapped.to.total.rRNA
2809281,Shank3,ZR368PP4,11.4212466214809,α-D3-42N,PFC,398,,SALINE,F,S,31077794,20182964,0.669,0.0226
2809282,Shank3,ZR2G68T7,7.13308775934681,α-D3-43R,PFC,399,50 mg/Kg,0 MG/KG,F,F,21833550,10679222,0.4724,0.0294
2809283,Shank3,ZRYR6424,7.65876354115625,α-D3-44N,PFC,400,50 mg/Kg,25 MG/KG,F,F,24823328,5686922,0.3045,0.0344
2809284,Shank3,ZR84673X,7.01575487130776,α-D3-45R,PFC,401,50 mg/Kg,40 MG/KG,F,F,25245516,17721402,0.6087,0.023
2809285,Shank3,ZRC26H64,11.2903237360888,α-D3-46N,PFC,402,50 mg/Kg,70 MG/KG,F,F,33878666,25871418,0.6864,0.0503
2809286,Shank3,ZR683R6K,10.3023846742847,α-D3-47R,PFC,403,,F-O,F,F,32869190,18073840,0.673,0.0686
2809287,Shank3,ZR4VK778,7.83619853934731,α-D3-48N,PFC,404,,SALINE,F,S,22817832,15421004,0.6498,0.1869
2809288,Shank3,ZR8X2G47,4.88837005305141,α-D3-49R,PFC,405,50 mg/Kg,0 MG/KG,F,F,36400070,19300074,0.4992,0.2475
2809289,Shank3,ZRDM3268,0.0,α-D3-50N,PFC,406,50 mg/Kg,25 MG/KG,F,F,30340472,1030526,0.235,0.0681
2809290,Shank3,ZR2V8X32,9.93446455957898,α-D3-51R,PFC,407,50 mg/Kg,40 MG/KG,F,F,15262374,2027848,0.2856,0.0247
2809291,Shank3,ZRE6U366,4.85202683795224,α-D3-52N,PFC,408,50 mg/Kg,70 MG/KG,F,F,31927942,10026486,0.3419,0.0288
2809292,Shank3,ZR8W28T4,6.87862930773445,α-D3-53R,PFC,409,,F-O,F,F,31180808,17727374,0.4472,0.0128
2809293,Shank3,ZR8P634A,15.7425415830806,α-D3-54N,PFC,410,,SALINE,F,S,52328398,28519878,0.6155,0.0284
2809294,Shank3,ZR7QT762,0.0,α-D3-55R,PFC,411,50 mg/Kg,0 MG/KG,F,F,64888794,1513854,0.0113,0.0554
2809295,Shank3,ZR3T68D4,0.0,α-D3-56N,PFC,412,50 mg/Kg,25 MG/KG,F,F,45498834,1771252,0.014,0.0929
2809296,Shank3,ZRFC4344,0.0,α-D3-57R,PFC,413,50 mg/Kg,40 MG/KG,F,F,63134766,1123994,0.0192,0.0903
2809297,Shank3,ZR6FV737,0.0,α-D3-58N,PFC,414,50 mg/Kg,70 MG/KG,F,F,52672580,875968,0.0101,0.0477
2809298,Shank3,ZR4X66T4,74.1926895413154,α-D3-59R,PFC,415,,F-O,F,F,30892490,1273832,0.0094,0.1023
2809299,Shank3,ZR44J2E3,0.0,α-D3-60N,PFC,416,,SALINE,F,S,45779766,1150838,0.0137,0.1362
2809300,Shank3,ZR4FU688,0.0,α-D3-61R,PFC,417,50 mg/Kg,0 MG/KG,F,F,45909348,1877886,0.1795,0.0212
2809301,Shank3,ZR6D6T28,0.0,α-D3-62N,PFC,418,50 mg/Kg,25 MG/KG,F,F,18825644,3027986,0.0188,0.0435
2809302,Shank3,ZRV3L424,0.0,α-D3-63R,PFC,419,50 mg/Kg,40 MG/KG,F,F,53749016,1719266,0.0815,0.0338
2809303,Shank3,ZR33GD23,0.0,α-D3-64N,PFC,420,50 mg/Kg,70 MG/KG,F,F,49273274,867216,0.0109,0.0719
2809304,Shank3,ZR7V6V36,19.4003280990038,α-D3-65R,PFC,421,,F-O,F,F,32705900,711572,0.0594,0.0414
2809305,Shank3,ZRG4D634,0.0,α-D3-66N,PFC,422,,SALINE,F,S,11687992,510766,0.0227,0.0765
2809306,Shank3,ZR8XB363,0.0,α-D3-67R,PFC,423,50 mg/Kg,0 MG/KG,F,F,60528252,1465984,0.0248,0.0447
2809307,Shank3,ZR4DC874,19.3539690366589,α-D3-68N,PFC,424,50 mg/Kg,25 MG/KG,F,F,30942160,24039332,0.8004,0.0628
2809308,Shank3,ZR8UP872,15.2941964945109,α-D3-69R,PFC,425,50 mg/Kg,40 MG/KG,F,F,29705698,23317350,0.7453,0.0475
2809309,Shank3,ZR6MV863,11.834379899108,α-D3-70N,PFC,426,50 mg/Kg,70 MG/KG,F,F,15285072,12626888,0.6437,0.0754
2809310,Shank3,ZRCP6733,3.2541376570632,α-D3-71R,PFC,427,,F-O,F,F,21220932,16565542,0.5366,0.0609
2809311,Shank3,ZR84XN36,17.2809964716098,α-D3-72N,PFC,428,,SALINE,F,S,28856300,24466966,0.7202,0.106
2809312,Shank3,ZRQ3A772,24.0660608482488,α-D3-85R,PFC,429,,40 MG/KG w/o SULB,F,F,23617884,16496962,0.7781,0.0415
2809313,Shank3,ZR3VM482,27.0847270038709,α-D3-86N,PFC,430,,40 MG/KG w/o SULB,F,F,24358098,21864250,0.7296,0.041
2809314,Shank3,ZR662287,24.1632275563879,α-D3-87R,PFC,431,,40 MG/KG w/o SULB,F,F,28357072,25699040,0.6416,0.0289
2809315,Shank3,ZR2GK843,15.3538860347297,α-D3-88N,PFC,432,,40 MG/KG w/o SULB,F,F,150706450,96405446,0.7227,0.0181
2809316,Shank3,ZRB4F326,9.32878591314299,α-D3-89R,PFC,433,,40 MG/KG w/o SULB,F,F,130731170,88795082,0.7515,0.0328
2809317,Shank3,ZR8YW368,16.2715724479674,α-D3-90N,PFC,434,,40 MG/KG w/o SULB,F,F,107152562,55554500,0.7099,0.0194
2809318,Shank3,ZR2873M4,48.7082726069123,β-D3-1R,NAc,435,50 mg/Kg,0 MG/KG,M,F,37818004,25550090,0.7392,0.0916
2809319,Shank3,ZRN8K636,17.9706141113162,β-D3-2N,NAc,436,50 mg/Kg,25 MG/KG,M,F,39307066,29460352,0.7606,0.0548
2809320,Shank3,ZR3A87J7,13.6390831688074,β-D3-3R,NAc,437,50 mg/Kg,40 MG/KG,M,F,65210498,46976552,0.7242,0.0505
2809321,Shank3,ZRDB3727,18.8666890649151,β-D3-4N,NAc,438,50 mg/Kg,70 MG/KG,M,F,58908096,43427864,0.8039,0.0681
2809322,Shank3,ZRP7E884,14.5691343201026,β-D3-5R,NAc,439,,F-O,M,F,58739412,38452808,0.7201,0.0458
2809323,Shank3,ZR83D46U,17.2311576078165,β-D3-6N,NAc,440,,SALINE,M,S,43381832,32014094,0.7608,0.0582
2809324,Shank3,ZRR4433G,23.0765758554999,β-D3-7R,NAc,441,50 mg/Kg,0 MG/KG,M,F,68704002,47143824,0.7392,0.072
2809325,Shank3,ZR6H4R47,18.3740059419014,β-D3-8N,NAc,442,50 mg/Kg,25 MG/KG,M,F,52127324,31470388,0.6238,0.0595
2809326,Shank3,ZRR2K643,33.0429730992971,β-D3-10N,NAc,443,50 mg/Kg,70 MG/KG,M,F,75327348,43402176,0.6242,0.0477
2809327,Shank3,ZR3HA362,11.8412670067497,β-D3-11R,NAc,444,,F-O,M,F,46135214,37380174,0.8027,0.0887
2809328,Shank3,ZR6DQ628,18.339009636957,β-D3-12N,NAc,445,,SALINE,M,S,57136122,39815082,0.7259,0.0691
2809329,Shank3,ZRT7X387,19.5189896159704,β-D3-13R,NAc,446,50 mg/Kg,0 MG/KG,M,F,66874312,50793488,0.7539,0.0434
2809330,Shank3,ZRET2838,20.6656847286375,β-D3-14N,NAc,447,50 mg/Kg,25 MG/KG,M,F,78568106,58638264,0.7986,0.0498
2809331,Shank3,ZRPG2366,19.9634175837229,β-D3-15R,NAc,448,50 mg/Kg,40 MG/KG,M,F,58258468,30130668,0.8076,0.0538
2809332,Shank3,ZRA2G867,25.2813333745124,β-D3-16N,NAc,449,50 mg/Kg,70 MG/KG,M,F,54380730,38835548,0.7948,0.0531
2809333,Shank3,ZR6GL824,26.4162568327584,β-D3-17R,NAc,450,,F-O,M,F,59020694,42274498,0.7512,0.0884
2809334,Shank3,ZR7667EQ,24.0534017103528,β-D3-18N,NAc,451,,SALINE,M,S,67989494,49841184,0.7426,0.0744
2809335,Shank3,ZRBM8377,27.7380091010462,β-D3-19R,NAc,452,50 mg/Kg,0 MG/KG,M,F,91678686,29837990,0.7165,0.0776
2809336,Shank3,ZRKH6462,15.4855721842894,β-D3-20N,NAc,453,50 mg/Kg,25 MG/KG,M,F,66895928,47583366,0.8217,0.0789
2809337,Shank3,ZR26A2T8,24.6343346358008,β-D3-21R,NAc,454,50 mg/Kg,40 MG/KG,M,F,58477252,47217012,0.7988,0.0585
2809338,Shank3,ZRL3M772,27.1019526969528,β-D3-23R,NAc,455,,F-O,M,F,68798014,47085306,0.7471,0.0454
2809339,Shank3,ZR4N876B,19.5585829172488,β-D3-24N,NAc,456,,SALINE,M,S,54792228,41109870,0.7499,0.0689
2809340,Shank3,ZR8C7V84,19.3475338790699,β-D3-25R,NAc,457,50 mg/Kg,0 MG/KG,M,F,73197512,42486378,0.6744,0.0668
2809341,Shank3,ZRCK2342,30.3810794554225,β-D3-26N,NAc,458,50 mg/Kg,25 MG/KG,M,F,70857544,46293600,0.6822,0.0534
2809342,Shank3,ZR2EJ626,11.989071631255,β-D3-27R,NAc,459,50 mg/Kg,40 MG/KG,M,F,55618598,41527048,0.734,0.0595
2809343,Shank3,ZR74EQ73,23.1440064437928,β-D3-28N,NAc,460,50 mg/Kg,70 MG/KG,M,F,41773012,35741228,0.8193,0.048
2809344,Shank3,ZRH4J446,31.9760962886561,β-D3-30N,NAc,461,,SALINE,M,S,28714718,20485160,0.7574,0.1013
2809345,Shank3,ZR3BQ266,24.2624969449924,β-D3-31R,NAc,462,50 mg/Kg,0 MG/KG,M,F,52560644,17130142,0.7328,0.0472
2809346,Shank3,ZR62PH68,22.845150360608,β-D3-32N,NAc,463,50 mg/Kg,25 MG/KG,M,F,52885758,32688844,0.7656,0.0258
2809347,Shank3,ZR4Q7E62,39.6468067544374,β-D3-33R,NAc,464,50 mg/Kg,40 MG/KG,M,F,78390636,60136698,0.8219,0.0488
2809348,Shank3,ZR63XF83,37.1421434055092,β-D3-35R,NAc,465,,F-O,M,F,32217724,25145918,0.8002,0.0289
2809349,Shank3,ZR73XY77,30.1258342175367,β-D3-36N,NAc,466,,SALINE,M,S,30576576,24573482,0.7988,0.0202
2809350,Shank3,ZRV622V4,51.9757293183115,β-D3-73R,NAc,467,50 mg/Kg,0 MG/KG,M,F,22075670,16108106,0.7839,0.0845
2809351,Shank3,ZRF6A343,38.9854212275219,β-D3-74N,NAc,468,50 mg/Kg,25 MG/KG,M,F,32415566,26446654,0.8149,0.0362
2809352,Shank3,ZR6A8837,41.9476675359917,β-D3-75R,NAc,469,50 mg/Kg,40 MG/KG,M,F,27083810,11278624,0.4013,0.0285
2809353,Shank3,ZR42RF66,39.1259090541937,β-D3-76N,NAc,470,50 mg/Kg,70 MG/KG,M,F,24283962,19641778,0.687,0.0243
2809354,Shank3,ZR27U63Q,36.8388400221983,β-D3-77R,NAc,471,,F-O,M,F,24398114,19307252,0.7959,0.0283
2809355,Shank3,ZRR624J8,42.693158176642,β-D3-78N,NAc,472,,SALINE,M,F,39449294,11265232,0.8276,0.0289
2809356,Shank3,ZR244637,40.6163152007656,β-D3-79R,NAc,473,,40 MG/KG w/o SULB,M,F,31005276,20743042,0.779,0.0457
2809357,Shank3,ZR74VR82,33.2956288842934,β-D3-80N,NAc,474,,40 MG/KG w/o SULB,M,F,29772794,13762358,0.7461,0.0072
2809358,Shank3,ZR84FA36,54.0164396035153,β-D3-81R,NAc,475,,40 MG/KG w/o SULB,M,F,22671594,18593076,0.6956,0.0073
2809359,Shank3,ZR4J42E3,31.885540503478,β-D3-82N,NAc,476,,40 MG/KG w/o SULB,M,F,35106770,21603194,0.6837,0.0123
2809360,Shank3,ZRT282R2,52.5120799134274,β-D3-83R,NAc,477,,40 MG/KG w/o SULB,M,F,42302266,754690,0.0382,0.0511
2809361,Shank3,ZR2883Y7,134.597349379996,β-D3-84N,NAc,478,,40 MG/KG w/o SULB,M,F,33497338,905724,0.1935,0.0546
2809362,Shank3,ZRXH8338,91.8590944593344,β-D3-91N,NAc,479,50 mg/Kg,70 MG/KG,M,F,13974566,644704,0.1141,0.0273
2809363,Shank3,ZR86JB86,0.0,α-D3-37R,NAc,480,50 mg/Kg,0 MG/KG,F,F,47119796,6479394,0.0198,0.0669
2809364,Shank3,ZR2UW277,14.4050674921735,α-D3-38N,NAc,481,50 mg/Kg,25 MG/KG,F,F,36446866,3975982,0.3895,0.1655
2809365,Shank3,ZR6VY824,0.0,α-D3-39R,NAc,482,50 mg/Kg,40 MG/KG,F,F,43732724,740410,0.0259,0.0319
2809366,Shank3,ZRHA7628,0.0,α-D3-40N,NAc,483,50 mg/Kg,70 MG/KG,F,F,58902310,1018444,0.0707,0.0649
2809367,Shank3,ZR377Q36,2.49236978333113,α-D3-41R,NAc,484,,F-O,F,F,43702086,1741418,0.1683,0.0603
2809368,Shank3,ZRL7767G,12.2364072142834,α-D3-42N,NAc,485,,SALINE,F,S,39011364,19281632,0.5746,0.2078
2809369,Shank3,ZRG3A844,6.39526424027308,α-D3-43R,NAc,486,50 mg/Kg,0 MG/KG,F,F,10275362,5617992,0.4424,0.1321
2809370,Shank3,ZR8GB247,6.72714745914511,α-D3-44N,NAc,487,50 mg/Kg,25 MG/KG,F,F,22742076,5888418,0.4505,0.0271
2809371,Shank3,ZRPP4833,11.1988633556044,α-D3-45R,NAc,488,50 mg/Kg,40 MG/KG,F,F,22268864,10099710,0.582,0.0245
2809372,Shank3,ZR7P8B72,23.4001973526418,α-D3-47R,NAc,490,,F-O,F,F,15912990,12094460,0.7916,0.2624
2809373,Shank3,ZRH4447D,16.1942006042642,α-D3-48N,NAc,491,,SALINE,F,S,11133954,8163328,0.7857,0.3119
2809374,Shank3,ZR37KV38,12.6418156870619,α-D3-49R,NAc,492,50 mg/Kg,0 MG/KG,F,F,36107668,16287176,0.7037,0.2927
2809375,Shank3,ZR6TX287,0.0,α-D3-50N,NAc,493,50 mg/Kg,25 MG/KG,F,F,11367798,3873272,0.3864,0.1055
2809376,Shank3,ZRN82G23,10.778907956055,α-D3-51R,NAc,494,50 mg/Kg,40 MG/KG,F,F,28521968,1495682,0.1609,0.0154
2809377,Shank3,ZR234434,9.9315878396625,α-D3-52N,NAc,495,50 mg/Kg,70 MG/KG,F,F,13093332,2769616,0.3739,0.0225
2809378,Shank3,ZRPN7323,16.3826896865987,α-D3-53R,NAc,496,,F-O,F,F,33975394,15004810,0.5525,0.0225
2809379,Shank3,ZRUC6684,4.13352486852139,α-D3-54N,NAc,497,,SALINE,F,S,25539200,6087796,0.566,0.0606
2809380,Shank3,ZR3F28X4,0.0,α-D3-55R,NAc,498,50 mg/Kg,0 MG/KG,F,F,13415364,373570,0.0225,0.129
2809381,Shank3,ZR84H3P3,0.0,α-D3-56N,NAc,499,50 mg/Kg,25 MG/KG,F,F,42621132,559020,0.0362,0.0561
2809382,Shank3,ZRM32M74,0.0,α-D3-57R,NAc,500,50 mg/Kg,40 MG/KG,F,F,55914620,1478670,0.0254,0.0611
2809383,Shank3,ZRDF2322,0.0,α-D3-58N,NAc,501,50 mg/Kg,70 MG/KG,F,F,61037192,1220002,0.0097,0.0837
2809384,Shank3,ZR8JB724,0.0,α-D3-59R,NAc,502,,F-O,F,F,39607526,954092,0.0181,0.0851
2809385,Shank3,ZRK66V38,0.0,α-D3-60N,NAc,503,,SALINE,F,S,33003152,960088,0.0151,0.0995
2809386,Shank3,ZRFE4627,15.5859877964556,α-D3-61R,NAc,504,50 mg/Kg,0 MG/KG,F,F,105864256,76926398,0.779,0.0279
2809387,Shank3,ZR8PT848,22.3154294254834,α-D3-62N,NAc,505,50 mg/Kg,25 MG/KG,F,F,114196196,74739440,0.7051,0.0334
2809388,Shank3,ZR46G84P,20.0020492412107,α-D3-63R,NAc,506,50 mg/Kg,40 MG/KG,F,F,84252684,60663108,0.7591,0.0336
2809389,Shank3,ZR44LQ82,12.9733463607717,α-D3-64N,NAc,507,50 mg/Kg,70 MG/KG,F,F,83076268,55762776,0.7543,0.0283
2809390,Shank3,ZRF2T664,26.0097541054917,α-D3-65R,NAc,508,,F-O,F,F,145668368,89820068,0.7079,0.0237
2809391,Shank3,ZRRJ6232,14.9310499471711,α-D3-66N,NAc,509,,SALINE,F,S,147918270,110563336,0.789,0.0417
2809392,Shank3,ZR2R67M3,25.2566202163735,α-D3-67R,NAc,510,50 mg/Kg,0 MG/KG,F,F,146251852,51408586,0.7548,0.0377
2809393,Shank3,ZR34T6Q2,23.6372821146932,α-D3-68N,NAc,511,50 mg/Kg,25 MG/KG,F,F,114008686,61533110,0.8218,0.0309
2809394,Shank3,ZRBA8687,14.1268476769955,α-D3-69R,NAc,512,50 mg/Kg,40 MG/KG,F,F,130415548,59879270,0.7646,0.0349
2809395,Shank3,ZRMT3467,20.1927388829781,α-D3-70N,NAc,513,50 mg/Kg,70 MG/KG,F,F,107055628,76792190,0.7777,0.0346
2809396,Shank3,ZRN82G88,13.1581917452675,α-D3-71R,NAc,514,,F-O,F,F,96276166,75788444,0.7679,0.0386
2809397,Shank3,ZR76H4G8,21.8820077604378,α-D3-72N,NAc,515,,SALINE,F,S,96751664,73478896,0.7826,0.0315
2809398,Shank3,ZR623PU7,20.9726248509508,α-D3-85R,NAc,516,,40 MG/KG w/o SULB,F,F,109838064,75420582,0.7861,0.0367
2809399,Shank3,ZR3JL628,16.9823628715004,α-D3-86N,NAc,517,,40 MG/KG w/o SULB,F,F,142681934,84985532,0.7954,0.045
2809400,Shank3,ZR2T32G8,19.7034086545403,α-D3-87R,NAc,518,,40 MG/KG w/o SULB,F,F,81550922,64772374,0.8175,0.0364
2809401,Shank3,ZR4L7G73,17.3833135227257,α-D3-88N,NAc,519,,40 MG/KG w/o SULB,F,F,134238494,71470516,0.7884,0.0395
2809402,Shank3,ZR44664A,18.4438120970089,α-D3-89R,NAc,520,,40 MG/KG w/o SULB,F,F,111823176,89688284,0.8131,0.0427
2809403,Shank3,ZR4HD622,19.665334434918,α-D3-90N,NAc,521,,40 MG/KG w/o SULB,F,F,126375100,100405272,0.7984,0.0495
2975400,Cryab,ZR2QY268,194.227292379014,β-D3-1R,VTA,261,50 mg/Kg,0 MG/KG,M,F,44929424,27214656,0.6185,0.0632
2975401,Cryab,ZRJY4674,138.26348532549,β-D3-2N,VTA,262,50 mg/Kg,25 MG/KG,M,F,47480300,28360166,0.6007,0.0306
2975402,Cryab,ZR47WV36,164.471464186655,β-D3-3R,VTA,263,50 mg/Kg,40 MG/KG,M,F,45153884,16388610,0.5553,0.0389
2975403,Cryab,ZRMW8667,166.307437004029,β-D3-4N,VTA,264,50 mg/Kg,70 MG/KG,M,F,38088294,22365568,0.6183,0.014
2975404,Cryab,ZR68A722,208.64497245092,β-D3-5R,VTA,265,,F-O,M,F,38804726,10205944,0.3228,0.008
2975405,Cryab,ZRT8G473,227.636282290227,β-D3-6N,VTA,266,,SALINE,M,S,40997748,26847270,0.6075,0.04
2975406,Cryab,ZR4FH422,266.270486522741,β-D3-7R,VTA,267,50 mg/Kg,0 MG/KG,M,F,48126870,22952244,0.6384,0.0202
2975407,Cryab,ZRDE7864,314.896010206703,β-D3-8N,VTA,268,50 mg/Kg,25 MG/KG,M,F,40985302,22264726,0.5991,0.0299
2975408,Cryab,ZR77R8G8,168.298734830147,β-D3-10N,VTA,269,50 mg/Kg,70 MG/KG,M,F,41806384,22199220,0.621,0.1673
2975409,Cryab,ZRD2M386,328.519184505959,β-D3-11R,VTA,270,,F-O,M,F,48701456,17171936,0.5914,0.0247
2975410,Cryab,ZRB4T273,162.793795638553,β-D3-12N,VTA,271,,SALINE,M,S,44111530,2927172,0.2891,0.2296
2975411,Cryab,ZR73CG82,195.941804769451,β-D3-13R,VTA,272,50 mg/Kg,0 MG/KG,M,F,48503238,12552470,0.6197,0.0237
2975412,Cryab,ZR87U36B,59.9207235409192,β-D3-14N,VTA,273,50 mg/Kg,25 MG/KG,M,F,29726386,3311778,0.241,0.0202
2975413,Cryab,ZR866WT3,203.719768542092,β-D3-15R,VTA,274,50 mg/Kg,40 MG/KG,M,F,38951822,25922652,0.5476,0.0298
2975414,Cryab,ZR4W2K23,222.23361252268,β-D3-16N,VTA,275,50 mg/Kg,70 MG/KG,M,F,45064760,22059604,0.4344,0.0146
2975415,Cryab,ZR284NU3,209.506040972523,β-D3-17R,VTA,276,,F-O,M,F,36550824,18887920,0.638,0.0267
2975416,Cryab,ZRE6843X,205.048157332238,β-D3-18N,VTA,277,,SALINE,M,S,52471418,23959124,0.6214,0.0209
2975417,Cryab,ZR42U3A3,138.595360619405,β-D3-19R,VTA,278,50 mg/Kg,0 MG/KG,M,F,44429406,12519348,0.4838,0.1161
2975418,Cryab,ZRR6X628,158.705208795045,β-D3-20N,VTA,279,50 mg/Kg,25 MG/KG,M,F,46647478,3662276,0.1971,0.0118
2975419,Cryab,ZRT2D427,180.631552825786,β-D3-21R,VTA,280,50 mg/Kg,40 MG/KG,M,F,36842432,15947318,0.3768,0.0175
2975420,Cryab,ZRCM3388,432.975550747287,β-D3-23R,VTA,281,,F-O,M,F,35875632,15022918,0.3757,0.0292
2975421,Cryab,ZRMP8222,345.149672143545,β-D3-24N,VTA,282,,SALINE,M,S,30307782,11365918,0.4663,0.0442
2975422,Cryab,ZR2Y67V6,577.075540944111,β-D3-25R,VTA,283,50 mg/Kg,0 MG/KG,M,F,32733278,10779832,0.3594,0.1329
2975423,Cryab,ZREK3463,227.266847933253,β-D3-26N,VTA,284,50 mg/Kg,25 MG/KG,M,F,45922402,25733136,0.5921,0.0165
2975424,Cryab,ZR72KM26,153.634760456928,β-D3-27R,VTA,285,50 mg/Kg,40 MG/KG,M,F,51523716,29105694,0.6121,0.0894
2975425,Cryab,ZR63434N,202.386381158394,β-D3-28N,VTA,286,50 mg/Kg,70 MG/KG,M,F,35637044,656282,0.0431,0.0655
2975426,Cryab,ZR63486J,195.793565030879,β-D3-30N,VTA,287,,SALINE,M,S,82877230,56586078,0.6808,0.0361
2975427,Cryab,ZR338V38,194.239035842878,β-D3-31R,VTA,288,50 mg/Kg,0 MG/KG,M,F,123629916,33353204,0.7091,0.0416
2975428,Cryab,ZR46D23L,251.666798891897,β-D3-31R,VTA,288,50 mg/Kg,0 MG/KG,M,F,69988598,43972500,0.7203,0.0521
2975429,Cryab,ZRQB3447,309.657618742065,β-D3-32N,VTA,289,50 mg/Kg,25 MG/KG,M,F,49060800,23666780,0.6249,0.0554
2975430,Cryab,ZR2782KK,408.084088252449,β-D3-33R,VTA,290,50 mg/Kg,40 MG/KG,M,F,81436872,47125400,0.6384,0.0567
2975431,Cryab,ZR3F3E24,294.473137053667,β-D3-35R,VTA,291,,F-O,M,F,64316620,49400512,0.6656,0.056
2975432,Cryab,ZRJW8874,225.682425087695,β-D3-36N,VTA,292,,SALINE,M,S,92075488,56726992,0.6315,0.0397
2975433,Cryab,ZR7J47H3,310.747814344553,β-D3-73R,VTA,293,50 mg/Kg,0 MG/KG,M,F,74348564,36696340,0.6469,0.0766
2975434,Cryab,ZR42E678,204.798758772162,β-D3-74N,VTA,294,50 mg/Kg,25 MG/KG,M,F,63378356,41195316,0.7022,0.0598
2975435,Cryab,ZR27T3N4,170.570526289154,β-D3-75R,VTA,295,50 mg/Kg,40 MG/KG,M,F,52805538,39477246,0.7572,0.0492
2975436,Cryab,ZR64B634,212.900688011109,β-D3-76N,VTA,296,50 mg/Kg,70 MG/KG,M,F,63418824,48334488,0.7453,0.0491
2975437,Cryab,ZRY28227,328.131113464479,β-D3-77R,VTA,297,,F-O,M,F,34000412,21495840,0.7101,0.0616
2975438,Cryab,ZRF32F72,214.853635455219,β-D3-78N,VTA,298,,SALINE,M,F,62038736,40354986,0.6693,0.0562
2975439,Cryab,ZRC68F26,174.017573738744,β-D3-79R,VTA,299,,40 MG/KG w/o SULB,M,F,73975646,44718992,0.6766,0.0609
2975440,Cryab,ZR777B7X,251.834252727273,β-D3-80N,VTA,300,,40 MG/KG w/o SULB,M,F,66857528,48522678,0.7336,0.0621
2975441,Cryab,ZRF4687K,205.326773906921,β-D3-81R,VTA,301,,40 MG/KG w/o SULB,M,F,69164336,44082620,0.6731,0.0562
2975442,Cryab,ZRB27G82,122.373308639905,β-D3-82N,VTA,302,,40 MG/KG w/o SULB,M,F,95930652,51659694,0.742,0.0443
2975443,Cryab,ZRA64772,166.083752210407,β-D3-83R,VTA,303,,40 MG/KG w/o SULB,M,F,57008088,39075724,0.7122,0.0434
2975444,Cryab,ZRWG6348,153.718030561886,β-D3-84N,VTA,304,,40 MG/KG w/o SULB,M,F,51782676,39766940,0.7331,0.0449
2975445,Cryab,ZRKK7647,270.519289904033,β-D3-91N,VTA,305,50 mg/Kg,70 MG/KG,M,F,38031016,24278432,0.5828,0.0288
2975446,Cryab,ZR7N4B28,55.9080832082544,α-D3-37R,VTA,306,50 mg/Kg,0 MG/KG,F,F,32153622,1744902,0.2904,0.1667
2975447,Cryab,ZRAK4633,187.283923569996,α-D3-38N,VTA,307,50 mg/Kg,25 MG/KG,F,F,45973400,30325154,0.7429,0.0306
2975448,Cryab,ZRG8L337,160.093561900022,α-D3-39R,VTA,308,50 mg/Kg,40 MG/KG,F,F,30140346,18796306,0.7111,0.0133
2975449,Cryab,ZRR3L272,290.147904737698,α-D3-40N,VTA,309,50 mg/Kg,70 MG/KG,F,F,32234778,12698996,0.5088,0.0101
2975450,Cryab,ZRV6B227,340.200022737167,α-D3-41R,VTA,310,,F-O,F,F,31689542,25075316,0.6869,0.0123
2975451,Cryab,ZR76622Y,364.144132765686,α-D3-42N,VTA,311,,SALINE,F,S,32760620,18569256,0.677,0.0325
2975452,Cryab,ZRP27G74,265.76878057364,α-D3-43R,VTA,312,50 mg/Kg,0 MG/KG,F,F,43096012,16891698,0.7215,0.017
2975453,Cryab,ZRQU6433,210.789599008321,α-D3-44N,VTA,313,50 mg/Kg,25 MG/KG,F,F,32745986,22533792,0.7306,0.0442
2975454,Cryab,ZR2LY664,217.510405868366,α-D3-45R,VTA,314,50 mg/Kg,40 MG/KG,F,F,39803840,29362290,0.5282,0.0172
2975455,Cryab,ZRP337C2,254.997370595043,α-D3-46N,VTA,315,50 mg/Kg,70 MG/KG,F,F,42526478,28496998,0.6353,0.0258
2975456,Cryab,ZR4X8L76,259.832579992139,α-D3-47R,VTA,316,,F-O,F,F,36128834,20500906,0.5973,0.0193
2975457,Cryab,ZRF76X86,219.407348814489,α-D3-48N,VTA,317,,SALINE,F,S,32586984,18660502,0.5016,0.029
2975458,Cryab,ZR6BX773,283.639751045618,α-D3-49R,VTA,318,50 mg/Kg,0 MG/KG,F,F,47116518,26264132,0.4985,0.019
2975459,Cryab,ZR28T63Y,313.03455772695,α-D3-50N,VTA,319,50 mg/Kg,25 MG/KG,F,F,32024356,15311418,0.359,0.0117
2975460,Cryab,ZR2688UW,208.765391511841,α-D3-51R,VTA,320,50 mg/Kg,40 MG/KG,F,F,25021224,10000986,0.3261,0.0154
2975461,Cryab,ZR86JL42,217.29657154565,α-D3-52N,VTA,321,50 mg/Kg,70 MG/KG,F,F,39007322,10448996,0.3044,0.0144
2975462,Cryab,ZR8H28P7,250.287440667608,α-D3-53R,VTA,322,,F-O,F,F,35010318,19651008,0.5549,0.0271
2975463,Cryab,ZR67TR22,129.662945177922,α-D3-54N,VTA,323,,SALINE,F,S,52615702,11953350,0.3229,0.0683
2975464,Cryab,ZRNP8823,0.0,α-D3-55R,VTA,324,50 mg/Kg,0 MG/KG,F,F,74617590,1161074,0.0095,0.0529
2975465,Cryab,ZRUB4824,0.0,α-D3-56N,VTA,325,50 mg/Kg,25 MG/KG,F,F,58296190,822566,0.0223,0.0789
